'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'NotCoExistence(Declaration APPROVED by PRE_APPROVER, Permit REJECTED by ADMINISTRATION)';'NotCoExistence';'[Declaration APPROVED by PRE_APPROVER]';'[Permit REJECTED by ADMINISTRATION]';1.000;0.010;0.010;0.875;0.099;0.087;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration APPROVED by PRE_APPROVER, Permit REJECTED by BUDGET OWNER)';'NotCoExistence';'[Declaration APPROVED by PRE_APPROVER]';'[Permit REJECTED by BUDGET OWNER]';1.000;0.009;0.009;0.951;0.091;0.087;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration APPROVED by PRE_APPROVER, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Declaration APPROVED by PRE_APPROVER]';'[Permit REJECTED by DIRECTOR]';1.000;0.008;0.008;0.998;0.087;0.087;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by PRE_APPROVER, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration APPROVED by PRE_APPROVER]';'[Permit REJECTED by EMPLOYEE]';1.000;0.012;0.012;0.748;0.116;0.087;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration APPROVED by PRE_APPROVER, Permit REJECTED by MISSING)';'NotChainSuccession';'[Declaration APPROVED by PRE_APPROVER]';'[Permit REJECTED by MISSING]';1.000;0.009;0.009;0.959;0.090;0.087;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by PRE_APPROVER, Permit REJECTED by PRE_APPROVER)';'NotSuccession';'[Declaration APPROVED by PRE_APPROVER]';'[Permit REJECTED by PRE_APPROVER]';1.000;0.009;0.009;0.998;0.087;0.087;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration APPROVED by PRE_APPROVER, Permit REJECTED by SUPERVISOR)';'NotCoExistence';'[Declaration APPROVED by PRE_APPROVER]';'[Permit REJECTED by SUPERVISOR]';0.991;0.010;0.010;0.858;0.100;0.086;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by PRE_APPROVER, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration APPROVED by PRE_APPROVER]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.095;0.095;0.092;0.938;0.087;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration APPROVED by PRE_APPROVER, Request Payment)';'NotChainSuccession';'[Declaration APPROVED by PRE_APPROVER]';'[Request Payment]';1.000;0.094;0.094;0.090;0.961;0.087;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration APPROVED by PRE_APPROVER, Send Reminder)';'NotCoExistence';'[Declaration APPROVED by PRE_APPROVER]';'[Send Reminder]';1.000;0.014;0.014;0.579;0.149;0.087;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Declaration APPROVED by PRE_APPROVER, Start trip)';'RespondedExistence';'[Declaration APPROVED by PRE_APPROVER]';'[Start trip]';1.000;0.008;0.008;1.000;0.087;0.087;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration APPROVED by PRE_APPROVER, Start trip)';'NotChainSuccession';'[Declaration APPROVED by PRE_APPROVER]';'[Start trip]';1.000;0.098;0.098;0.086;1.000;0.086;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER)';'AlternatePrecedence';'[Declaration APPROVED by PRE_APPROVER]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.008;0.008;1.000;0.087;0.087;FALSE;FALSE;FALSE;FALSE
'AtMost1(Declaration APPROVED by SUPERVISOR)';'AtMost1';'';'[Declaration APPROVED by SUPERVISOR]';0.999;0.089;0.089;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.073;0.073;0.049;0.777;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.029;0.029;0.122;0.312;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Declaration APPROVED by PRE_APPROVER]';0.992;0.012;0.012;0.310;0.123;0.038;FALSE;FALSE;FALSE;FALSE
'CoExistence(Declaration APPROVED by SUPERVISOR, Declaration FINAL_APPROVED by DIRECTOR)';'CoExistence';'[Declaration APPROVED by SUPERVISOR]';'[Declaration FINAL_APPROVED by DIRECTOR]';0.996;0.007;0.007;0.992;0.038;0.038;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration APPROVED by SUPERVISOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration APPROVED by SUPERVISOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';0.999;0.087;0.087;0.039;0.962;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.025;0.025;0.167;0.228;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Declaration REJECTED by EMPLOYEE]';0.995;0.028;0.028;0.148;0.257;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Declaration REJECTED by SUPERVISOR)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Declaration REJECTED by SUPERVISOR]';0.995;0.005;0.005;0.683;0.056;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Declaration SUBMITTED by EMPLOYEE]';0.997;0.116;0.115;0.039;0.989;0.038;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration APPROVED by SUPERVISOR, End trip)';'NotChainSuccession';'[Declaration APPROVED by SUPERVISOR]';'[End trip]';1.000;0.093;0.093;0.038;1.000;0.038;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration APPROVED by SUPERVISOR, Payment Handled)';'NotChainSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Payment Handled]';1.000;0.089;0.089;0.040;0.960;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.071;0.071;0.051;0.753;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.028;0.028;0.126;0.302;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.011;0.011;0.324;0.118;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Permit APPROVED by SUPERVISOR]';1.000;0.012;0.012;0.355;0.107;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.012;0.012;0.355;0.107;0.038;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration APPROVED by SUPERVISOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration APPROVED by SUPERVISOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';0.993;0.078;0.078;0.040;0.867;0.035;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Permit REJECTED by EMPLOYEE]';1.000;0.007;0.007;0.543;0.070;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.090;0.090;0.041;0.936;0.038;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration APPROVED by SUPERVISOR, Request Payment)';'NotChainSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Request Payment]';0.999;0.089;0.089;0.039;0.959;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Send Reminder)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Send Reminder]';1.000;0.010;0.010;0.384;0.099;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration APPROVED by SUPERVISOR, Start trip)';'NotSuccession';'[Declaration APPROVED by SUPERVISOR]';'[Start trip]';0.990;0.093;0.092;0.033;1.000;0.033;FALSE;FALSE;FALSE;FALSE
'AtMost1(Declaration FINAL_APPROVED by DIRECTOR)';'AtMost1';'';'[Declaration FINAL_APPROVED by DIRECTOR]';0.999;0.089;0.089;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Declaration APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.073;0.073;0.049;0.777;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Declaration APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.029;0.029;0.121;0.312;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Declaration APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration APPROVED by PRE_APPROVER]';0.995;0.012;0.012;0.308;0.123;0.038;FALSE;FALSE;FALSE;FALSE
'CoExistence(Declaration FINAL_APPROVED by DIRECTOR, Declaration APPROVED by SUPERVISOR)';'CoExistence';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration APPROVED by SUPERVISOR]';0.996;0.007;0.007;0.992;0.038;0.038;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by DIRECTOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.087;0.087;0.039;0.962;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Declaration REJECTED by ADMINISTRATION)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.025;0.025;0.166;0.228;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Declaration REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by EMPLOYEE]';0.999;0.028;0.028;0.147;0.257;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Declaration REJECTED by SUPERVISOR)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.005;0.005;0.682;0.056;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Declaration SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Declaration SUBMITTED by EMPLOYEE]';0.998;0.116;0.115;0.038;0.989;0.038;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration FINAL_APPROVED by DIRECTOR, End trip)';'NotChainSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[End trip]';1.000;0.093;0.093;0.038;1.000;0.038;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration FINAL_APPROVED by DIRECTOR, Payment Handled)';'NotChainSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Payment Handled]';1.000;0.089;0.089;0.039;0.959;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.071;0.071;0.050;0.753;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.028;0.028;0.126;0.301;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.011;0.011;0.322;0.118;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Permit APPROVED by SUPERVISOR]';1.000;0.012;0.012;0.353;0.107;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.012;0.012;0.353;0.107;0.038;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by DIRECTOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';0.993;0.078;0.078;0.040;0.867;0.035;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Permit REJECTED by EMPLOYEE]';1.000;0.007;0.007;0.541;0.070;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.090;0.090;0.040;0.936;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Send Reminder)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Send Reminder]';1.000;0.010;0.010;0.382;0.099;0.038;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by DIRECTOR, Start trip)';'NotSuccession';'[Declaration FINAL_APPROVED by DIRECTOR]';'[Start trip]';0.990;0.093;0.092;0.033;1.000;0.033;FALSE;FALSE;FALSE;FALSE
'AtMost2(Declaration FINAL_APPROVED by SUPERVISOR)';'AtMost2';'';'[Declaration FINAL_APPROVED by SUPERVISOR]';0.999;0.089;0.089;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.154;0.153;0.972;0.951;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.109;0.109;0.991;0.933;0.924;FALSE;FALSE;FALSE;FALSE
'NotResponse(Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER)';'NotResponse';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by PRE_APPROVER]';0.994;0.084;0.083;0.994;0.924;0.919;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.092;0.092;0.998;0.926;0.924;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by SUPERVISOR, Declaration APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration APPROVED by SUPERVISOR]';0.999;0.087;0.087;0.960;0.962;0.924;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by SUPERVISOR, Declaration FINAL_APPROVED by DIRECTOR)';'NotCoExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.087;0.087;0.961;0.962;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.105;0.105;0.967;0.956;0.924;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by BUDGET OWNER)';'NotRespondedExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by BUDGET OWNER]';0.995;0.084;0.083;0.995;0.924;0.919;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by BUDGET OWNER)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.084;0.084;0.999;0.926;0.924;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by DIRECTOR]';1.000;0.084;0.084;0.999;0.925;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by EMPLOYEE]';0.998;0.108;0.108;0.961;0.962;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by PRE_APPROVER)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by PRE_APPROVER]';0.998;0.085;0.085;0.998;0.926;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration REJECTED by SUPERVISOR)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.085;0.085;0.996;0.928;0.924;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by SUPERVISOR, Declaration SAVED by EMPLOYEE)';'NotCoExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration SAVED by EMPLOYEE]';1.000;0.085;0.085;0.988;0.936;0.924;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.196;0.196;0.935;0.989;0.924;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Declaration FINAL_APPROVED by SUPERVISOR, End trip)';'RespondedExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[End trip]';1.000;0.084;0.084;1.000;0.924;0.924;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration FINAL_APPROVED by SUPERVISOR, End trip)';'NotChainSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[End trip]';0.998;0.173;0.173;0.923;1.000;0.923;FALSE;FALSE;FALSE;FALSE
'Response(Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled)';'Response';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Payment Handled]';0.997;0.084;0.083;0.997;0.924;0.922;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Payment Handled)';'NotChainSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Payment Handled]';0.999;0.169;0.169;0.960;0.962;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.151;0.151;0.948;0.975;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.108;0.108;0.981;0.942;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.091;0.091;0.997;0.927;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit APPROVED by SUPERVISOR]';1.000;0.093;0.093;0.965;0.958;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.093;0.093;0.965;0.958;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.158;0.158;0.965;0.958;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit REJECTED by ADMINISTRATION)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit REJECTED by ADMINISTRATION]';1.000;0.085;0.085;0.999;0.925;0.924;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by SUPERVISOR, Permit REJECTED by BUDGET OWNER)';'NotCoExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit REJECTED by BUDGET OWNER]';0.990;0.084;0.083;0.995;0.924;0.920;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by SUPERVISOR, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit REJECTED by DIRECTOR]';1.000;0.084;0.084;1.000;0.924;0.924;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit REJECTED by EMPLOYEE]';1.000;0.087;0.087;0.998;0.926;0.924;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Declaration FINAL_APPROVED by SUPERVISOR, Permit REJECTED by MISSING)';'NotRespondedExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit REJECTED by MISSING]';0.994;0.084;0.083;0.994;0.924;0.919;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration FINAL_APPROVED by SUPERVISOR, Permit REJECTED by MISSING)';'NotSuccession';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit REJECTED by MISSING]';0.995;0.084;0.084;0.996;0.926;0.922;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration FINAL_APPROVED by SUPERVISOR, Permit REJECTED by PRE_APPROVER)';'NotCoExistence';'[Declaration FINAL_APPROVED by SUPERVISOR]';'[Permit REJECTED by PRE_APPROVER]';0.993;0.084;0.083;0.996;0.925;0.921;FALSE;FALSE;FALSE;FALSE
